"REG_MEAS_ID"	"REG_MEAS_TYPE"	"WDID"	"RECEIVED_DATE"	"PROCESSED_DATE"	"TERMINATION_DATE"	"STATUS_CODE_NAME"	"STATUS_DATE"	"REGION"	"COUNTY_CODE"	"FACILITY_NAME"	"PLACE_SIZE"	"PLACE_SIZE_UNIT"	"FACILITY_ADDRESS"	"FACILITY_CITY"	"FACILITY_STATE"	"FACILITY_ZIP"	"FACILITY_COUNTY"	"FACILITY_CONTACT_NAME"	"FACILITY_CONTACT_TITLE"	"FACILITY_CONTACT_PHONE"	"FACILITY_CONTACT_PHONE_EXT"	"FACILITY_CONTACT_EMAIL"	"OPERATOR_NAME"	"OPERATOR_ADDRESS"	"OPERATOR_CITY"	"OPERATOR_STATE"	"OPERATOR_ZIP"	"OPERATOR_CONTACT_NAME"	"OPERATOR_CONTACT_TITLE"	"OPERATOR_CONTACT_PHONE"	"OPERATOR_CONTACT_PHONE_EXT"	"OPERATOR_CONTACT_EMAIL"	"OPERATOR_TYPE"	"DEVELOPER_NAME"	"DEVELOPER_ADDRESS"	"DEVELOPER_CITY"	"DEVELOPER_STATE"	"DEVELOPER_ZIP"	"DEVELOPER_CONTACT_NAME"	"DEVELOPER_CONTACT_TITLE"	"CONSTYPE_LINEAR_UTILITY_IND"	"EMERGENCY_PHONE_NO"	"EMERGENCY_PHONE_EXT"	"CONSTYPE_ABOVE_GROUND_IND"	"CONSTYPE_BELOW_GROUND_IND"	"CONSTYPE_CABLE_LINE_IND"	"CONSTYPE_COMM_LINE_IND"	"CONSTYPE_COMMERTIAL_IND"	"CONSTYPE_ELECTRICAL_LINE_IND"	"CONSTYPE_GAS_LINE_IND"	"CONSTYPE_INDUSTRIAL_IND"	"CONSTYPE_OTHER_DESRIPTION"	"CONSTYPE_OTHER_IND"	"CONSTYPE_RECONS_IND"	"CONSTYPE_RESIDENTIAL_IND"	"CONSTYPE_TRANSPORT_IND"	"CONSTYPE_UTILITY_DESCRIPTION"	"CONSTYPE_UTILITY_IND"	"CONSTYPE_WATER_SEWER_IND"	"DIR_DISCHARGE_USWATER_IND"	"RECEIVING_WATER_NAME"	"CERTIFIER_NAME"	"CERTIFIER_TITLE"	"CERTIFICATION_DATE"	"PRIMARY_SIC"	"SECONDARY_SIC"	"TERTIARY_SIC"	"DateTimeEntered"
413530.00	"Industrial"	"9 37I023075"	3/28/2011 0:00:00	3/28/2011 0:00:00		"Active"	3/28/2011 0:00:00	9.00	37.00	"New Leaf Biofuel "	34000.00	"SqFt"	" 2285 Newton Ave "	"San Diego"	"California"	92124.00	"San Diego"	"Tyler Case"	"VP of Operations"	"619-236-8500"		"tyler@newleafbiofuel.com"	"New Leaf Biofuel"	" 2285 Newton Ave"	"San Diego"	"California"	92124.00	"Tyler Case"	"VP of Operations"	"619-236-8500"		"tyler@newleafbiofuel.com"	"Private Business"		" "		"California"		" "																					"N"	"Pacific Ocean  San Diego Bay"	"Tyler Case"	"Plant Manager"	"12-JUN-15 12.11.00.940000 PM"	"2869-Industrial Organic Chemicals, NEC"			8/14/2017 12:48:38
413568.00	"Industrial"	"9 37I023078"	3/29/2011 0:00:00	3/29/2011 0:00:00		"Terminated"	2/25/2016 0:00:00	9.00	37.00	"Harcon Precision Metals Inc"	2.66	"Acres"	" 1790 Dornoch Court "	"San Diego"	"California"	92154.00	"San Diego"	"Tim Forman"		"619-423-5544"			"Harcon Precision Metals Inc"	" 1790 Dornoch Court"	"San Diego"	"California"	92154.00	"Tim Forman"		"619-423-5544"			"Private Business"		" "		"California"		" "																					"N"	"Ocean"							8/14/2017 12:48:37
413574.00	"Industrial"	"9 37I023079"	3/29/2011 0:00:00	3/29/2011 0:00:00		"Terminated"	9/20/2016 0:00:00	9.00	37.00	"Multimodal Esquer Inc "	3.00	"Acres"	" 8856 Siempre Viva Rd "	"San Diego"	"California"	92154.00	"San Diego"	"Jose Esquer"		"619-710-0477"	"201"	"jesquer@esquer.com.mx"	"Multimodal Esquer Inc"	" 8856 Siempre Viva Rd"	"San Diego"	"California"	92154.00	"Jose Esquer"		"619-710-0477"		"jesquer@esquer.com.mx"	"Private Business"		" "		"California"		" "			"619-572-2483"																		"N"	"Tijuana River"	"JOSE ESQUER"	"CO OWNER"	"07-OCT-15 09.01.00.866000 AM"	"4213-Trucking, Except Local"			8/14/2017 12:48:38
413821.00	"Industrial"	"9 37I023084"	4/4/2011 0:00:00	4/4/2011 0:00:00	9/20/2016 0:00:00	"Terminated"	9/20/2016 0:00:00	9.00	37.00	"ADESA San Diego"	40.00	"Acres"	" 2175 Cactus Road"	"San Diego"	"California"	92154.00	"San Diego"	"Mireya Alba"	"office manager"	"619-661-5565"	"8536"	"mireya.alba@adesa.com"	"ADESA San Diego"	" 2175 Cactus Road"	"San Diego"	"California"	92154.00	"Mireya Alba"		"619-661-5565"	"8536"	"mireya.alba@adesa.com"	"Private Business"		" "		"California"		" "																					"N"	"Otay River"	"MIREYA ALBA"	"OFFICE MANAGER"	"18-FEB-15 01.06.24.042000 PM"	"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:37
413871.00	"Industrial"	"9 37I023090"	4/5/2011 0:00:00	4/5/2011 0:00:00	5/24/2013 0:00:00	"Terminated"	6/10/2013 0:00:00	9.00	37.00	"Mac Cabinetry"	3400.00	"SqFt"	" 2464 S Santa Fe Ave "	"Vista"	"California"	92084.00	"San Diego"	"Mario Alberto Campos"		"760-685-1620"			"Mario Alberto Campos"										"Private Individual"		" "		"California"		" "																					"N"	"Bueno Vista Lagoon"				"3291-Abrasive Products"	"2511-Wood Household Furniture, Except Upholstered"		8/14/2017 12:48:37
414250.00	"Industrial"	"9 37I023105"	4/15/2011 0:00:00	4/15/2011 0:00:00	9/18/2012 0:00:00	"Terminated"	9/18/2012 0:00:00	9.00	37.00	"Lobo Auto Wrecking"	1.10	"Acres"	" 935 Heritage Rd Ste D"	"San Diego"	"California"	92154.00	"San Diego"	"Benjamin Lozano"		"619-661-1410"			"Benjamin Lozano"										"Private Individual"		" "		"California"		" "																					"N"	"ocean"				"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:37
414323.00	"Industrial"	"9 37I023111"	4/19/2011 0:00:00	4/19/2011 0:00:00	11/7/2012 0:00:00	"Terminated"	11/7/2012 0:00:00	9.00	37.00	"Goldfield Stage"	33000.00	"SqFt"	" 275 Vernon Way"	"El Cajon"	"California"	92020.00	"San Diego"	"Kevin McClintock"		"619-579-5300"			"GoldField Stage"	" PO Box 13672"	"El Cajon"	"California"	92022.00	"Kevin McClintock"		"619-579-5300"			"Private Business"		" "		"California"		" "																					"N"	"ocean"				"4173-Terminal and Service Facilities for Motor Vehicle Passenger Transportation"			8/14/2017 12:48:38
414458.00	"Industrial"	"9 37I023118"	4/22/2011 0:00:00	4/22/2011 0:00:00		"Active"	4/22/2011 0:00:00	9.00	37.00	"First Transit Inc 55826"	5.82	"Acres"	" 7490 Copley Park Place"	"San Diego"	"California"	92111.00	"San Diego"	"Chris Lunn"	"Maintenance Manager"	"619-440-1215"		"chris.d.lunn@firstgroup.com"	"First Transit Inc"	" 110 Perimeter Park, Suite E"	"Knoxville"	"Tennessee"	37922.00	"Nan Cutshall"	"Senior Environmental Engineer"	"865-539-2077"		"firstgroup@strataenv.com"	"Private Business"		" "		"Tennessee"		" "																					"N"	"Pacific Ocean"	"Susan Kirkpatrick"	"Sr Environmental Project Program Mgr"	"08-APR-15 11.17.39.737000 AM"	"4111-Local and Suburban Transit"			8/14/2017 12:48:38
414539.00	"Industrial"	"9 37I023124"	4/26/2011 0:00:00	4/26/2011 0:00:00		"Terminated"	2/25/2016 0:00:00	9.00	37.00	"Millers Towing"	92758.00	"SqFt"	" 15275 Old Hwy 80"	"El Cajon"	"California"	92021.00	"San Diego"	"Dan Miller"		"619-279-0519"			"Millers Towing"	" 15275 Old Hwy 80"	"El Cajon"	"California"	92021.00	"Dan Miller"		"619-279-0519"			"Private Business"		" "		"California"		" "																					"N"					"5093-Scrap and Waste Materials"	"5015-Motor Vehicle Parts, Used"		8/14/2017 12:48:38
414752.00	"Industrial"	"9 37I023135"	5/3/2011 0:00:00	5/3/2011 0:00:00	3/27/2015 0:00:00	"Terminated"	3/27/2015 0:00:00	9.00	37.00	"C&M Transfer of San Diego Inc"	1.40	"Acres"	" 11433 Woodside Ave"	"Santee"	"California"	92071.00	"San Diego"	"Michael Mahaffey"		"619-562-6111"			"C&M Transfer of San Diego dba C&M Relocation Systems Inc"	" 11433 Woodside Ave"	"Santee"	"California"	92071.00	"Michael Mahaffey"		"619-562-6111"			"Private Business"		" "		"California"		" "																					"N"	"San Diego River"				"4214-Local Trucking with Storage"			8/14/2017 12:48:38
414755.00	"Industrial"	"9 37I023137"	5/3/2011 0:00:00	5/3/2011 0:00:00	9/6/2012 0:00:00	"Terminated"	9/6/2012 0:00:00	9.00	37.00	"Former Alpine II Burn Dump"	4.60	"Acres"	" 9725 Chocolate Summit Dr"	"Alpine"	"California"	91901.00	"San Diego"	"Jason Forga"		"858-495-5470"			"County of San Diego"	" 5500 Overland Ave MS 0383"	"San Diego"	"California"	92123.00	"Jason Forga"		"858-495-5470"			"County Agency"		" "		"California"		" "																					"N"	"San Diego River"	"michele stress"		"08-SEP-11 02.03.52.427000 PM"	"4953-Refuse Systems"			8/14/2017 12:48:38
414999.00	"Industrial"	"9 37I023148"	5/11/2011 0:00:00	5/11/2011 0:00:00		"Active"	5/11/2011 0:00:00	9.00	37.00	"American Recycling"	0.57	"Acres"	" 4070 Home Ave"	"San Diego"	"California"	92105.00	"San Diego"	"Cal Johnson"		"619-822-8719"		"americanrecyclingsd@gmail.com"	"American Recycling"	" 4070 Home Ave"	"San Diego"	"California"	92105.00	"Jesse Johnson"	"General Manager"	"619-248-5793"		"americanrecyclingsd@gmail.com"	"Private Business"		" "		"California"		" "			"619-248-5793"																		"N"	"Chollas Creek"	"Jesse Johnson"	"General Manager"	"11-AUG-15 12.10.41.706000 PM"	"5093-Scrap and Waste Materials"			8/14/2017 12:48:38
415001.00	"Industrial"	"9 37I023149"	5/11/2011 0:00:00	5/11/2011 0:00:00		"Active"	5/11/2011 0:00:00	9.00	37.00	"Ramona Auto Dismantling  Towing"	1.20	"Acres"	" 904 A St"	"Ramona"	"California"	92065.00	"San Diego"	"Juan J Salas"	"Owner"	"760-789-0331"		"ramonatowing@yahoo.com"	"Juan Jose Salas"										"Private Individual"		" "		"California"		" "			"760-789-0331"																		"N"	"Santa Maria Creek Drainage"	"Juan Salas"	"Owner"	"16-MAR-15 04.37.17.369000 PM"	"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:37
415191.00	"Industrial"	"9 37I023160"	5/17/2011 0:00:00	5/17/2011 0:00:00		"Active"	5/17/2011 0:00:00	9.00	37.00	"Falmat Inc"	30000.00	"SqFt"	" 1873 Diamond St"	"San Marcos"	"California"	92078.00	"San Diego"	"julian navarrete"	"Safety Officer "	"760-471-5400"	"133"	"julian@falmat.com"	"Falmat Inc"	" 1873 Diamond street"	"San Marcos"	"California"	92078.00	"julian navarrete"	"Safety Officer "	"760-471-5400"	"133"	"julian@falmat.com"	"Private Business"		" "		"California"		" "			"760-471-5400"																		"N"	"Waters of the United States "	"julian navarrete"	"Safety Officer"	"26-MAY-16 11.18.12.869000 AM"	"3357-Drawing and Insulating of Nonferrous Wire"			8/14/2017 12:48:37
415292.00	"Industrial"	"9 37I023163"	5/19/2011 0:00:00	5/19/2011 0:00:00		"Active"	5/19/2011 0:00:00	9.00	37.00	"Twin Oaks Quarry"	210.00	"Acres"	" 28474 N Twin Oaks Valley Rd"	"San Marcos"	"California"	92029.00	"San Diego"	"Paul  Olsen"	"Plant Manager "	"760-726-6246"		"polsen@superiorrm.com"	"Superior Ready Mix Concrete LP"	" 1508 W Mission Rd"	"Escondido"	"California"	92029.00	"Shawn Mendoza"	"Environmental Coordinator "	"760-745-0556"	"1104"	"smendoza@superiorrm.com "	"Private Business"		" "		"California"		" "																					"N"	"Little Gropher Creek"	"Shawn Mendoza"	"Legally Responsible Person"	"25-JUN-15 02.38.33.070000 PM"	"1446-Industrial Sand"			8/14/2017 12:48:38
415539.00	"Industrial"	"9 37I023167"	5/26/2011 0:00:00	5/26/2011 0:00:00	11/7/2012 0:00:00	"Terminated"	11/7/2012 0:00:00	9.00	37.00	"Caltrans Maintenance Yard Site"	1.85		" Corner of Rte 15 and Route 76"	"Fallbrook"	"California"	92028.00	"San Diego"	"Martin Keane"		"858-536-3100"			"Coffman Specialties Inc"	" 9685 Via Excelencia Ste 200"	"San Diego"	"California"	92126.00	"Martin Keane"		"858-536-3100"			"Private Business"		" "		"California"		" "																					"N"	"storm drain system"				"3273-Ready-Mixed Concrete"	"1429-Crushed and Broken Stone, NEC"		8/14/2017 12:48:38
415757.00	"Industrial"	"9 37I023177"	6/3/2011 0:00:00	6/3/2011 0:00:00		"Active"	6/3/2011 0:00:00	9.00	37.00	"All Purpose Warehouse Inc"	1.00	"Acres"	" 2310 Otay Center Dr"	"San Diego"	"California"	92154.00	"San Diego"	"David Salcedo"	"VP"	"619-661-1171"	"103"	"david@apw-i.com"	"All Purpose Warehouse Inc"	" 2310 Otay Center Dr"	"San Diego"	"California"	92154.00	"David Salcedo"	"Vice President"	"619-661-1171"	"103"	"david@apw-i.com"	"Private Business"		" "		"California"		" "																					"N"	"Storm Drain"	"David Salcedo"	"Vice President"	"10-JUN-15 10.00.32.600000 AM"	"4212-Local Trucking Without Storage"			8/14/2017 12:48:38
415844.00	"Industrial"	"9 37I023180"	6/7/2011 0:00:00	6/7/2011 0:00:00		"Terminated"	9/20/2016 0:00:00	9.00	37.00	"El Vaquero Auto Wrecking"	4000.00	"SqFt"	" 1592 Heritage Rd"	"San Diego"	"California"	92154.00	"San Diego"	"Jose Salem Gonzalez"		"619-710-8959"		"elvaquero3000@gmail.com"	"El Vaquero Auto Wrecking"										"Private Individual"		" "		"California"		" "																					"N"	"Otay River"	"Salem Gonzalez"	"Owner"	"08-AUG-15 03.45.45.445000 PM"	"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:37
415848.00	"Industrial"	"9 37I023181"	6/7/2011 0:00:00	6/7/2011 0:00:00		"Terminated"	2/25/2016 0:00:00	9.00	37.00	"Frontier Towing and Storage"	12.00	"Acres"	" 9015 Airway Rd"	"San Diego"	"California"	92154.00	"San Diego"	"Patricia Dybas"		"619-710-8137"			"Patricia Dybas"	" 9015 Airway Rd"	"San Diego"	"California"	92154.00	"Patricia Dybas"		"619-241-2708"			"Private Business"		" "		"California"		" "																					"N"					"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:38
416005.00	"Industrial"	"9 37I023184"	6/10/2011 0:00:00	6/10/2011 0:00:00		"Active"	6/10/2011 0:00:00	9.00	37.00	"West Coast Air Conditioning Co"	105415.00	"SqFt"	" 1155 Pioneer Wy Ste 101"	"El Cajon"	"California"	92020.00	"San Diego"	"James M Clower"	"President"	"619-561-8000"		"jclower@wcac.com"	"West Coast Air Conditioning Co"	" 1155 Pioneer Wy Ste 101"	"El Cajon"	"California"	92020.00	"James Clower"	"President"	"619-561-8000"		"jclower@wcac.com"	"Private Business"		" "		"California"		" "																					"N"	"Forrester Creek"	"James Clower"	"President"	"10-FEB-15 01.49.15.588000 PM"	"3444-Sheet Metal Work"			8/14/2017 12:48:37
416162.00	"Industrial"	"9 37I023189"	6/15/2011 0:00:00	6/15/2011 0:00:00		"Active"	6/15/2011 0:00:00	9.00	37.00	"Quality Controlled Mfg Inc"	3.09	"Acres"	" 9429 Abraham Wy"	"Santee"	"California"	92071.00	"San Diego"	"Linda L Rinner"		"619-443-3997"		"lrinner@qcmfginc.com"	"Quality Controlled Mfg Inc"	" 9429 Abraham Way"	"Santee"	"California"	92071.00	"Linda L Rinner"	"QE"	"619-443-3997"	"111"	"lrinner@qcmfginc.com"	"Private Business"		" "		"California"		" "			"619-454-3968"																		"Y"	"San Diego River"	"WILLIAM Grande"	"President"	"22-MAY-15 07.56.45.093000 AM"	"3724-Aircraft Engines and Engine Parts"	"3599-Industrial and Commercial Machinery and Equipment, NEC"		8/14/2017 12:48:38
416580.00	"Industrial"	"9 37I023210"	6/27/2011 0:00:00	6/27/2011 0:00:00	9/7/2012 0:00:00	"Terminated"	9/7/2012 0:00:00	9.00	37.00	"Damar Plastics Inc"	2296.00	"Acres"	" 4720 Mission Gorge Place"	"San Diego"	"California"	92120.00	"San Diego"	"Michele David Kabbai"		"619-283-2300"			"Damar Plastics Inc"	" 4720 Mission Gorge Place A"	"San Diego"	"California"	92120.00	"Michele David Kabbai"		"619-283-2300"			"Private Business"		" "		"California"		" "																										"3085-Plastics Bottles"	"3082-Unsupported Plastics Profile Shapes"		8/14/2017 12:48:37
416593.00	"Industrial"	"9 37I023213"	6/27/2011 0:00:00	6/27/2011 0:00:00		"Terminated"	2/25/2016 0:00:00	9.00	37.00	"OC Trucking "	3.00	"Acres"	" 8955 Paseo De La Guente Norte"	"San Diego"	"California"	92154.00	"San Diego"	"Oscar  Cota"		"619-710-4892"			"Oscar Cota"										"Private Individual"		" "		"California"		" "																					"N"	"tijuana river"				"4231-Terminal and Joint Terminal Maintenance Facilities for Motor Freight Transportation"			8/14/2017 12:48:38
416905.00	"Industrial"	"9 37I023224"	7/6/2011 0:00:00	7/6/2011 0:00:00		"Active"	10/22/2015 0:00:00	9.00	37.00	"American Marble"	2.50	"Acres"	" 1280 N Melrose Drive"	"Vista"	"California"	92083.00	"San Diego"	"Oscar Hernandez"	"Facilities Manager"	"760-560-0550"	"117"	"oscarh@amarble.com"	"America Marble"	" 1280 N Melrose Drive"	"Vista"	"California"	92083.00	"Bill Kammerer"	"President"	"760-560-0550"	"106"	"bill@amarble.com"	"Private Business"		" "		"California"		" "																					"N"	"Batiquitos Lagoon"	"Bill Kammerer"	"President"	"22-OCT-15 12.06.01.490000 PM"	"3281-Cut Stone and Stone Products"			8/14/2017 12:48:38
417163.00	"Industrial"	"9 37I023237"	7/14/2011 0:00:00	7/14/2011 0:00:00		"Active"	7/14/2011 0:00:00	9.00	37.00	"Mission Truss"	2.20	"Acres"	" 12538 Vigilante Road"	"Lakeside"	"California"	92040.00	"San Diego"	"Alan Canizalez"		"619-873-0440"		"alan@missiontruss.com"	"Mission Truss"	" 12538 Vigilante Road"	"Lakeside"	"California"	92040.00	"Alan Canizalez"		"619-873-0440"		"alan@missiontruss.com"	"Private Business"		" "		"California"		" "																					"N"	"San Diego River"	"Alan Canizalez"	"Secretary"	"03-JUN-15 11.31.12.350000 AM"	"2452-Prefabricated Wood Buildings and Components"			8/14/2017 12:48:37
417243.00	"Industrial"	"9 37I023241"	7/18/2011 0:00:00	7/18/2011 0:00:00		"Active"	7/18/2011 0:00:00	9.00	37.00	"Tayman Industries Inc"	2.10	"Acres"	" 5692 Eastgate Dr"	"San Diego"	"California"	92121.00	"San Diego"	"Lawrence Chapman Jr."	"President"	"858-453-8878"		"lchapman@taymaninc.com"	"Tayman Industries Inc"	" 5692 Eastgate Dr"	"San Diego"	"California"	92121.00	"Lawrence Chapman Jr."		"858-453-8878"		"lchapman@taymaninc.com"	"Private Business"		" "		"California"		" "																					"N"	"Pacific Ocean"	"Lawrence Chapman"	"President"	"19-JUN-15 11.33.46.179000 AM"	"4212-Local Trucking Without Storage"			8/14/2017 12:48:37
417397.00	"Industrial"	"9 37I023255"	7/21/2011 0:00:00	7/21/2011 0:00:00		"Active"	7/21/2011 0:00:00	9.00	37.00	"Target Auto Wrecking Inc DBA Target Auto Wrecking"	31000.00	"SqFt"	" 1040 Heritage Rd"	"San Diego"	"California"	92154.00	"San Diego"	"Ammar Tobia"	"ceo"	"619-661-1141"		"tobiaammar@yahoo.com"	"TargetAutoWreckingInc DBA TargetAutoWrecking"	" 1040 Heritage Road"	"San Diego"	"California"	92154.00	"Ammar Tobia"	"ceo"	"619-661-1141"		"tobiaammar@yahoo.com"	"Private Business"		" "		"California"		" "																					"N"	"Otay River"	"ammar tobia"	"ceo"	"09-JUN-15 01.30.55.585000 PM"	"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:38
417511.00	"Industrial"	"9 37I023260"	7/25/2011 0:00:00	7/25/2011 0:00:00	5/6/2014 0:00:00	"Terminated"	5/23/2014 0:00:00	9.00	37.00	"USA Auto Wrecking"	26400.00	"SqFt"	" 1416 Pioneer Way"	"El Cajon"	"California"	92020.00	"San Diego"	"Basil Raffo"		"619-401-0701"			"Severin Mobile Towing Inc"	" 289 Vernon Way"	"El Cajon"	"California"	92020.00	"Basil Raffo"		"619-401-0701"			"Private Business"		" "		"California"		" "																					"N"	"Storm Drain"				"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:37
417534.00	"Industrial"	"9 37I023262"	7/25/2011 0:00:00	7/25/2011 0:00:00		"Active"	7/25/2011 0:00:00	9.00	37.00	"Camacho Brokers Inc "	2.75	"Acres"	" 6957 Cactus Ct"	"San Diego"	"California"	92154.00	"San Diego"	"Monica Camacho"	"Admin"	"619-661-6314"		"CAdmin@mycamacho.com"	"Camacho Brokers Inc"	" 9770 Via De La Amistad"	"San Diego"	"California"	92154.00	"BARBARA CAMACHO"	"President"	"619-661-6311"		"CAdmin@mycamacho.com"	"Private Business"		" "		"California"		" "			"619-793-6038"																		"N"	"Tijuana River"	"BARBARA CAMACHO"	"PRESIDENT"	"13-MAY-15 04.07.11.084000 PM"	"4213-Trucking, Except Local"			8/14/2017 12:48:37
418169.00	"Industrial"	"9 37I023281"	8/8/2011 0:00:00	8/8/2011 0:00:00	4/18/2013 0:00:00	"Terminated"	5/28/2015 0:00:00	9.00	37.00	"TJ Auto Wrecking"	0.50	"Acres"	" 941 A Heritage Rd"	"Chula Vista"	"California"	91913.00	"San Diego"	"Francisco Ruvalcaba"		"619-661-7170"			"Francisco Ruvalcaba"										"Private Individual"		" "		"California"		" "																					"N"	"Otay"				"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:38
418220.00	"Industrial"	"9 37I023285"	8/9/2011 0:00:00	8/9/2011 0:00:00		"Active"	8/9/2011 0:00:00	9.00	37.00	"John Lenore  COS"	2.00	"Acres"	" 1250 Delevan Dr"	"San Diego"	"California"	92102.00	"San Diego"	"Zach Leeds"	"President"	"619-814-1642"		"zach.l@johnlenore.com"	"John Lenore  COS"	" 1250 Delevan Dr"	"San Diego"	"California"	92102.00	"Zach Leeds"	"President"	"619-814-1642"		"zach.l@johnlenore.com"	"Private Business"		" "		"California"		" "																					"N"	"San Diego Bay"	"Jamie Lenore"	"President"	"23-MAR-15 10.23.52.770000 AM"	"4225-General Warehousing and Storage"			8/14/2017 12:48:38
419874.00	"Industrial"	"9 37I023316"	9/7/2011 0:00:00	9/7/2011 0:00:00		"Active"	9/7/2011 0:00:00	9.00	37.00	"California Precision Products Inc "	3.30	"Acres"	" 6790 Flanders Dr"	"San Diego"	"California"	92121.00	"San Diego"	"Joe Bean"	"President"	"858-638-7300"		"Jbean@cal-precision.com"	"California Precision Products Inc"	" 6790 Flanders Drive"	"San Diego"	"California"	92121.00	"Joe Bean"		"858-638-7300"		"Jbean@cal-precision.com"	"Private Business"		" "		"California"		" "																					"N"	"Rose Creek"	"Joe Bean"	"President"	"25-JUL-15 10.17.19.650000 AM"	"3444-Sheet Metal Work"			8/14/2017 12:48:37
420303.00	"Industrial"	"9 37I023339"	9/20/2011 0:00:00	9/20/2011 0:00:00		"Terminated"	2/25/2016 0:00:00	9.00	37.00	"Gilead Sciences Inc "	2.50	"Acres"	" 4049 Avenida de la Plata"	"Oceanside"	"California"	92056.00	"San Diego"	"Shannon Gallegos"	"Associate Manager, EHS"	"760-631-7573"		"sgallegos@gilead.com"	"Gilead Sciences Inc"	" 333 Lakeside Drive"	"Foster City"	"California"	94404.00	"Shannon Gallegos"	"Associate Manager, EHS"	"760-945-7701"		"shannon.gallegos@gilead.com"	"Private Business"		" "		"California"		" "																					"N"	"Loma Alta Creek"	"Shannon Gallegos"			"2836-Biological Products, Except Diagnostic Substances"			8/14/2017 12:48:37
419772.00	"Industrial"	"9 37I023340"	9/20/2011 0:00:00	9/20/2011 0:00:00		"Active"	9/20/2011 0:00:00	9.00	37.00	"Atlas Wood Products"	5.00	"Acres"	" 6904 Cactus Rd"	"San Diego"	"California"	92154.00	"San Diego"	"Francisco Ramirez"	"President"	"619-710-8922"			"Ramirez Francisco"	" PO Box 13949"	"San Diego"	"California"	92170.00	"Francisco Ramirez"		"619-710-8922"		"atlaswp@sbcglobal.net"	"Private Business"		" "		"California"		" "																					"N"	"Tijuana River Estuary"	"Franz Ramirez"	"Office Manager"	"13-AUG-15 04.32.44.191000 PM"	"2448-Wood Pallets and Skids"	"3715-Truck Trailers"		8/14/2017 12:48:38
420310.00	"Industrial"	"9 37I023341"	9/20/2011 0:00:00	9/20/2011 0:00:00	11/21/2014 0:00:00	"Terminated"	11/21/2014 0:00:00	9.00	37.00	"Cal"	10000.00	"SqFt"	" 1776 National Ave "	"San Diego"	"California"	92101.00	"San Diego"	"Matthew  Berger"		"858-568-1283"			"California Experience LLC "	" 706 Kettner Blvd"	"San Diego"	"California"	92101.00	"Matthew Berger"		"858-568-1283"			"Private Business"		" "		"California"		" "			"999-999-9999"																		"N"	"pacific"	"matthew berger"		"16-SEP-13 10.14.01.590000 AM"	"3713-Truck and Bus Bodies"			8/14/2017 12:48:38
420484.00	"Industrial"	"9 37I023348"	9/26/2011 0:00:00	9/26/2011 0:00:00		"Terminated"	2/25/2016 0:00:00	9.00	37.00	"Research Place"	43.00	"Acres"	" 5200 Research Pl"	"San Diego"	"California"	92121.00	"San Diego"	"Chris Hall"		"858-202-4500"			"Illumina Inc"	" 9885 Towne Centre Dr"	"San Diego"	"California"	92121.00	"Chris Hall"		"858-202-4500"			"Private Business"		" "		"California"		" "																					"N"	"Mission Bay"				"2834-Pharmaceutical Preparations"			8/14/2017 12:48:37
420970.00	"Industrial"	"9 37I023365"	10/12/2011 0:00:00	10/12/2011 0:00:00		"Active"	10/12/2011 0:00:00	9.00	37.00	"Vas Engineering Inc"	2.00	"Acres"	" 4750 Viewridge Ave"	"San Diego"	"California"	92123.00	"San Diego"	"Kristin Yoder"	"Office Administrator"	"858-569-1601"		"kris@vasengineering.com"	"Vas Engineering Inc"	" 4750 Viewridge Ave"	"San Diego"	"California"	92123.00	"Greg Atzmiller"		"858-569-1601"		"greg@vasengineering.com"	"Private Business"		" "		"California"		" "																					"N"	"San Diego River"	"Kristin Yoder"	"Vice President"	"01-AUG-16 01.50.30.601000 PM"	"3823-Industrial Instruments for Measurement, Display, and Control of Process Variables; and Related Products"			8/14/2017 12:48:38
420983.00	"Industrial"	"9 37I023370"	10/12/2011 0:00:00	10/12/2011 0:00:00		"Active"	10/12/2011 0:00:00	9.00	37.00	"Coorstek Vista Inc"	40000.00	"SqFt"	" 1960 Watson Way"	"Vista"	"California"	92081.00	"San Diego"	"Brijesh Sahota"	"EHS Manager"	"760-542-7037"		"bsahota@coorstek.com"	"Coorstek Vista Inc"	" 2065 Thibodo Road"	"Vista"	"California"	92081.00	"Mark Matais"		"720-393-9374"		"mmatais@coorstek.com"	"Private Business"		" "		"California"		" "																					"N"	"Agua Hedionda Creek"	"Mark Matais"	"Plant Manager"	"16-FEB-15 01.16.24.922000 PM"	"3297-Nonclay Refractories"			8/14/2017 12:48:38
